0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.32	2.33827	0.0	0.0	0.0	0.0	0.0	0.0	2.23278	0.0	2.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.39484	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.32	2.33827	2.25825	2.38522	0.0	0.0	0.0	0.0	2.23278	0.0	2.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.39484	0.0
2.03397	1.95368	2.69964	2.51661	0.0	2.65143	0.0	0.0	0.0	0.0	1.96013	2.33827	2.25825	2.38522	2.4644	2.60491	2.07664	0.0	2.69964	3.15915	2.32	2.45421	1.92207	2.71196	2.69964	2.69964	2.02014	2.80151	0.0	0.0	2.69964	0.0	0.0	2.68742	2.04096	0.0	0.0	2.52732	0.0	2.68742	0.0	2.52732	2.65143	0.0	2.51661	2.38522	2.39484	2.57108
2.69964	1.95368	2.12875	2.51661	0.0	2.65143	0.0	0.0	0.0	0.0	1.96013	2.33827	2.25825	2.05509	2.4644	2.60491	2.06222	2.50599	2.16759	2.73696	2.32	2.65143	2.69964	2.71196	2.69964	2.68742	2.08393	2.80151	0.0	0.0	2.69964	2.69964	0.0	2.68742	2.04096	0.0	0.0	2.51661	0.0	2.68742	0.0	2.52732	2.65143	0.0	2.51661	2.39484	2.39484	2.56
2.69964	1.95368	2.1364	2.51661	0.0	2.65143	0.0	0.0	0.0	0.0	1.96013	2.66332	2.24121	2.05509	2.27556	2.68742	2.52732	2.50599	2.04096	2.74963	2.32	2.44412	1.99973	2.00649	1.95368	2.68742	2.08393	2.80151	2.68742	0.0	2.69964	2.69964	2.69964	2.68742	2.04096	0.0	0.0	2.51661	0.0	2.68742	0.0	2.51661	2.65143	0.0	2.51661	2.38522	2.39484	2.56
2.69964	1.95368	2.1364	2.51661	0.0	2.65143	0.0	0.0	0.0	0.0	1.96013	2.66332	2.24121	2.05509	2.45421	2.2497	2.06222	2.50599	2.048	2.74963	2.32	2.44412	2.69964	2.00649	2.69964	2.68742	2.08393	2.80151	2.68742	2.68742	2.69964	2.69964	2.69964	2.68742	2.04096	0.0	0.0	2.52732	0.0	2.68742	0.0	2.51661	2.52732	0.0	2.51661	2.39484	2.39484	2.56
2.69964	1.95368	2.1364	2.51661	0.0	2.63964	0.0	0.0	0.0	2.67532	1.96013	2.66332	2.24121	2.06222	2.47467	2.2497	2.07664	2.50599	2.048	2.74963	2.32	2.44412	1.92207	2.00649	1.96013	2.68742	2.69964	2.77533	2.68742	2.68742	2.69964	2.69964	2.69964	2.67532	2.04096	0.0	0.0	2.52732	0.0	2.68742	0.0	2.51661	2.52732	0.0	2.51661	2.39484	2.39484	2.54901
2.69964	1.95368	2.1364	2.51661	0.0	2.63964	0.0	0.0	0.0	2.67532	1.96013	2.66332	2.24121	2.06222	2.41431	2.2497	2.06941	2.50599	2.16759	2.74963	2.69964	2.44412	1.92207	2.00649	2.68742	2.68742	2.69964	2.77533	2.68742	2.68742	2.69964	2.69964	2.69964	2.67532	2.04096	0.0	0.0	2.52732	0.0	2.68742	0.0	2.52732	2.52732	0.0	2.51661	2.38522	2.39484	2.56
2.69964	1.95368	2.1364	2.51661	0.0	2.63964	0.0	0.0	0.0	2.67532	1.96013	2.66332	2.24121	2.06222	2.48502	2.62796	2.07664	2.50599	2.68742	2.74963	2.69964	2.44412	1.92207	2.71196	1.95368	2.68742	2.68742	2.80151	2.67532	2.68742	2.69964	2.69964	2.69964	2.67532	2.04096	0.0	0.0	2.52732	0.0	2.68742	0.0	2.52732	2.52732	0.0	2.51661	2.38522	2.39484	2.54901
2.69964	1.95368	2.1364	2.51661	0.0	2.63964	0.0	2.68742	0.0	2.67532	2.68742	2.66332	2.24121	2.06222	2.42416	2.59354	2.06222	2.50599	2.68742	2.74963	2.69964	2.44412	1.92207	2.71196	1.95368	2.68742	2.68742	2.80151	2.67532	2.68742	2.69964	2.68742	2.69964	2.67532	2.04096	0.0	0.0	2.52732	0.0	2.68742	0.0	2.52732	2.52732	0.0	2.51661	2.38522	2.39484	2.54901
